id,label_mean,text
934881011996950529,6,youre a black nationalist they just add white to it to make it sound like white supremacy .
909213230375096322,6,"  "" color "" "" doesnt matter unless u r white . n amurrica diversity & pro-white free speech can't coexist . #whitegenocide """
450011499088453632,6,"  "" diversity "" "" = white genocide : via """
904385199890366465,5,"  "" i'm tired of hearing about optics . lots of larping nazis on cnn and msnbc are what we need for our cause . "" "" """
912697191717834752,6," - politics better because my family is swedish and german  my  "" homelands "" "" are being raped due to communist traitors and moral weakness . yes . """
852337720227758080,6," are you a white person who is apathetic about  "" white genocide "" "" or think it is just a conspiracy theory ? watch this video & wake the fu * k up ! """
621171226426281986,0," cuckfederates are certain the csa wasn't racist . their favorite slogan is  "" heritage  not hate "" "" """
734931583879118848,4," it's  "" white ruling elite "" "" turned america into a great melting pot.brain drain & cheap manual labor benefit america """
917471498096476162,6," rt : all the anti white whites will be caught between their coloured  "" allies "" "" and pro white  whites . """
916388082177462274,6,#whitegenocide means no more white children .
935244581670567936,4,- dreamers are on welfare ! dreamers dont work so they can protest ! ! illegals are trying to tell legal americans what to do ! ! what is wrong with this picture ? ? ? vote no on ungrateful daca ! ! !
143123458996445184,6,1 ) the white race isn't going anywhere . most people of every race would rather be with someone similar to themselves . #whitepeople
850568340850585600,5,7 ) alt-right defeatest in nature . ( i'm a member ) . trump's winning drove our winning enthusiasm . but too
945823029669564417,4,: chicago is fast approaching 600 homicides for the year and most are black on black . suggestions from me ; leave the demokk
205019085942165505,5,: ernst zndel : the hitler we loved and why via
239795938170896384,5,: let's be a white resister : because the beauty of white aryan woman must not perish from the earth ...
266643272263401472,4,: most dangerous cities in america all have heavily non-white populations via
852979718491996160,4,: muslim gangs want 2 kill those who tell truth ? kill those who worship jesus christ ? kill those who draw
874070885065515008,6,: no campus ( or country ) for white men #waronwhites #maga #ancap
473875568295817216,6,: white genocide in the united states of america a 100 year history
188351754214191104,6,: zuckerberg's dream : the jewish ruled anti-white racist social network .
908415895206109184,6,a wall is meaningless once amnesty is granted . in time they will tear down the wall like they are tearing down statues . #notrumpamnesty
912923276602683392,5,a white ethnostate would be very safe . great for raising white children .
778752754130890754,5,absolute proof jews enemyof white race !
141601266026545153,5,adolf #hitler speaking on #economics : #nazi #whitepower #whitepeople #ows #oo #occupy #banksters
829767905956896768,5,aka make america white again
838292637543124992,5,all white . all . white . and  by the way  america is already safe . safer every year .
529799380300070912,5,alright who tf let the black kid sit at the front of the bus
836592966546378752,5,american is white and christian you meant  love .
395323789749141504,5,american white for ever ... usa
844213517150375936,6,amna  you hate whites . why do you live in a white country ? please repatriate yourself to your country of origin .
900825991559426050,1,and stats show he'll likely shoot a black man  so all you white hostages can just leave .
922641736257609729,5,and the kicker 70 % of the agents are white . know the facts before you idiots make false statement . take white selves back to europe .
904352495010504704,6,anglin has provided a platform for dehumanizing white women and his fan
897063648895619073,4,antifa & other leftists are the ones constantly defending violent muslims & is
704002152239407104,5,as it should be . all that is happening to europe today  hitler foresaw . he also knew the jewish plan to destroy whites .
809432701010931712,4,ban islam and hate religions like islam simple
787643055331504128,6,behind mongrelization of white
800885083074764802,6,biggest perpetrators of #whitegenocide are white people .
901428290967285761,6,black  hispanic  gay  trans  asian  not a white student union  it's why conservatism is useless  they watched as the left destroyed whiteness
796568626463576064,4,black on white crime vs white on black crime ! #rt #stopislam #makedclisten #wakeupamerica
287045287195852800,6,blacks are just as prejudiced as whites then . blacks don't want to live in black neighborhoods either .
323136036404350977,5,blood & honour - white aryan resistance t-shirt from the white resister va
876810209464692736,1,can ice come into classrooms and arrest ? ? ? ! ! ? ? ! ! ? ? ... pleaseee ! ! !
946314292227461120,6,charity gives them less incentive to help themselves . white race = ruined . good job .
