id,text,label_mean
13858923_1,well done at least someone is getting off their arse and taking action rather then sitting behind a computer being a cyber warrior.i hope others will follow suit,0
13858971_1,So if a fellow white man rapes my daughter or kills my brother I should let it go because he is white ?,0
13861429_1,Its a disgrace my sister has been on the waiting list for 6 years and their giving away houses to these scumbags,1
13862105_1,Most of the info on this site is out of date but it has some interesting information on the groups/orgs that have come and gone over the years .,0
13862105_2,http://www.tau.ac.il/Anti-Semitism/a...-4/ireland.htm,0
13862381_1,the younger limerick crowd say the gangs from moyross are in regular fights with the poles they go around in tens and when they meet all hell breaks lose its very like in east germany with the poles and working class irish .,0
13862956_1,"I was away for the weekend that is why I did get around to posting my blood group ( I do n't see why I should bother anyway ) BTW , I am in blood group `` O ''",0
13863356_1,The Church of Ireland Archbishop of Dublin has called for an amnesty for immigrants who have been in Ireland for five years or more without their status being resolved .,0
13863356_2,http://www.thepost.ie/post/pages/p/s...726-qqqx=1.asp,0
13864025_1,Thanks It may not seem like much but just puting one of those leaflets up on a noticeboard gets a lot of people talking .,0
13864288_1,"No it is not a joke , we have a very high standard education system here in Ireland ..",0
13864288_2,It is as good as anywhere in the world ..,0
13864766_1,"Thankfully, the C.W. Camp-Out will go ahead this year .",0
13864766_2,"Unfortunately , we missed out last year but this year s occasion will definitely make up for it .",0
13864766_3,"Beautiful scenery , music , campfire and good , true company .",0
13864766_4,Looking forward to it !,0
13864766_5,"Regards , Draiodoir .",0
13864827_1,"I read recently in cold black and white print that there was around 10,000 nigerians in Ireland ... Now you say close to 300,000 ????!",0
13864827_2,Is this true ?,0
13865807_1,These people who want foreign aid increased are the same people who walk past irish people living rough on the streets and they do n't care about the old people who the government ignores .,0
13865807_2,16,0
13866457_1,"I had a few of the CDs and gave them all away , let me see if i can get you a copy !!!!",0
13866706_1,Don't think you supremacists would ever be able to build up the force of resistance that Irish Republicans did mate .,0
13866706_2,Look on in jealousy !!! 2508,0
13867797_1,"Lie, lie , lie !!!",0
13867797_2,Irish men are SOOOOOOO beautiful !!!!,0
13867797_3,"I love their darker hair , their skin , their eyes !",0
13867797_4,They are stunning !! * KISS * 2056,0
13939030_1,the article says they went into mainstream schooling so i think that must have played a role in it.the drugs were proscribed to them for health problems,0
13946979_1,There is an active community here - you just need to get off the net to find it .,0
13946979_2,Use PM to get in touch .,0
13947162_1,How could you begin to tell people that all this multi cultural stuff is wrong without being hated on by our fellow people ?,0
13948134_1,Yeah it was the same way when I was going to school in Calgary. the problem is they have like 8 kids where we only have about 1-2 children usually .,0
14014191_1,Are only chapter right now is in the Fraser Valley near Vancouver but were looking to open chapters all over Canada .,0
14017079_1,Some Natives were driving around in a truck a few years ago .,0
14017079_2,Nothing unusual about that except it said on the back window .,0
14017079_3,"`` Work harder white boy , my brother needs a new truck '' .",0
14017079_4,True story,0
14023352_1,put the kids in a ophanage and arrest the whore of a mother to a point of not having more biracial kids 8 kids have to suffer all their lives to due a whore,1
14023594_1,"There are other ' Games ' , similar to the first you described , eg : 1 ] FIFA , and 2 ] The British FA ......",0
14023594_2,"BTW Im led to believe that Football [ soccer ] was invented in Somalia , in about 1066 AD .",0
14023594_3,"Pigs bladders were not used there , and the footballs were made from Camels doings .",0
14025491_1,Like I said earlier the English have been subjected to a far worse campaign of indoctrination than the rest of us .,0
14025960_1,"I have to admit I do n't think I 've ever met a Briton ??? and I am English , so you must know something that I do n't know ??? , good for you .",0
14025960_2,"What I do know is that I live on a small Island and it seems that a lot of people from various countries in the world are willing to desert their homelands and their families just to come here , in my mind that tells me a lot about said people and their home countries , most of all it highlights their weaknesses of how their own countries have let them down and how they feel the need to feed off somebody elses country , how should we English interpret this without sounding rude ??? , locust ??? , parasite ??? , you tell me .",1
14025960_3,I base this post on the fact that I live a few hundred yards from the house I was born in and have never felt the desire to suck the milk from anything other than an English nipple .,0
14025960_4,My Mind 's Eye - Small Faces - YouTube,0
14026374_1,I would not even use anything that man says winston churchill is the reason we are in this mess in the first place the bastard should have been shot,0
14026466_1,I think they have .,0
14026466_2,I have this vision of a left christian screeching ' the meek shall inherit the earth `` as a member of the peaceful religion goes a chopping .... humour .,0
14026466_3,What do i know ? ?!!!!! ...,0
14026780_1,Why would you want to see this pollution spread further into our gene pool ?,1
14026780_2,Thank the Gods she has chosen to go with her own kind .,1
14026796_1,"I have just followed the link for the BDP , tried to check the policies only to be shown a lot of Latin that translates as total gobbledegook !",0
14026796_2,Hacked website ?,0
14026837_1,A happy St. David 's day to all of our Welsh compatriots !,0
14026837_2,"From your one time enemies , and now eternal allies , the English",0
14027650_1,today i had an assembly on diversity and how we should embrace other cultures and learn about them .,0
14027650_2,Not one mention about burns night our own culture .,0
14027653_1,Re: What is happening in our schools ?,0
14027653_2,Simple truth is that sadly they are preparing them for the only future that marxism offers -,0
14027939_1,Don't be ridiculous !,0
14027939_2,"So you advocate independence , just to join another sovereign Nation ( As Wales would be in this hypothetical scenario ) ?",0
14028809_1,Indeed.,0
14028809_2,The OP has gone to sunnier climes for a couple of weeks so I 'll close this now and explain to him on his return ....,0
14029017_1,Don't care much for football these days and sincerely hope that the team called England get a hiding but i will be wearing my new Serbia shirt during the tournament.COME ON SERBIA DO US PROUD !,0
14029332_1,"is anyone else fed up with people using the so called race card against you ? if so , tell us about it",0
14030336_1,No I will not be buying guns and bullets .,0
14030336_2,And it 's not my fault the BNP is run by a gangster .,0
14030845_1,Yeah iam from Edinburgh and i when i was at secondary school my classes where full of blacks and pakis and half them could hardly speak english .,0
14031472_1,"i do this and the looks i get out of disgust are regular but i happily carry on walking and laugh them off , they think showing me a few pictures of negro kids on a poster without a burger is going to make me want to give money to them ?",0
14032559_1,ye i heard that one to. or ' we all came from Africa any way so why dose it matter ' ........ my answer ? ' we evolved to be better',1
14032608_1,yes it is dying down the only way we could beat our problem is by voting for BNP in the next election,0
14032740_1,Hello to all my friends here on the forum .,0
14032740_2,"Well , the warm weather is coming in and guess what , I now have to painstakingly endure all the offspring of these immigrants , Africans , foeigners ( Im putting them all because there is that many of them ) all playing out the front of the flats in the small garden area , screeching and shouting and their hyena pitched laughing .",1
14032740_3,"There is a sign up , placed by the council , stating `` No Ball Games '' , so what are they doing , yes playing football .",0
14032740_4,"Playing with their scooters , bikes and other NOISY toys right outside our windows .",0
14032740_5,Can hardly hear our tv .,0
14032740_6,It got so bad that I literally sat outside with our dog ( he was on a lead ) .,0
14032740_7,They all p * * * * d off and stayed up their end with that stupid look on their faces .,0
14032740_8,I sat there for 5 minutes and then took the dog for a walk .,0
14032740_9,"There must have been about 10 of them , all black , and others coming in to join them .",0
14032740_10,There was not one white child amongst them .,0
14032740_11,Oh yes and to round it all off we have new neighbours moved in .,0
14032740_12,Foreign of course .,0
14032740_13,I had to open the landing window earlier because the stench of their cooking was overpowering .,0
14032740_14,Thankyou all for allowing me to vent as I feel so angry .......,0
14034435_1,he wrote the truth and you dont know if he is white or not as none knows who post here is a confirmed white .,0
